trx_id,user_id,tanggal_waktu,arah,kategori,merchant_id,merchant_nama,metode,tujuan,nominal,saldo_setelah
T019798,U0133,2026-08-12 07:03:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,13447,13321258
T019799,U0133,2026-08-12 13:15:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,34547,13286711
T019800,U0133,2026-08-13 15:56:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18861,13267850
T019801,U0133,2026-08-14 09:19:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,13982,13253868
T019802,U0133,2026-08-15 10:31:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,18276,13235592
T019803,U0133,2026-08-15 13:38:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,101804,13133788
T019804,U0133,2026-08-16 14:41:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,34196,13099592
T019805,U0133,2026-08-16 19:32:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21093,13078499
T019806,U0133,2026-08-17 19:27:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,93587,12984912
T019808,U0133,2026-08-18 08:40:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17583,12967329
T019807,U0133,2026-08-18 14:01:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,35077,12932252
T019809,U0133,2026-08-19 08:02:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,15835,12916417
T019810,U0133,2026-08-22 11:57:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,26092,12890325
T019811,U0133,2026-08-22 13:31:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17645,12872680
T019812,U0133,2026-08-23 14:11:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,29852,12842828
T019813,U0133,2026-08-24 08:58:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,16155,12826673
T019814,U0133,2026-08-24 14:03:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,28427,12798246
T019815,U0133,2026-08-24 20:23:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17710,12780536
T019816,U0133,2026-08-25 08:07:00,masuk,Gaji,,,Transfer,BNI,9000000,21780536
T019817,U0133,2026-08-25 14:21:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,1699614,20080922
T019818,U0133,2026-08-25 14:56:00,keluar,Life Goals,,,Transfer,BNI,661165,19419757
T019819,U0133,2026-08-26 11:56:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,69691,19350066
T019820,U0133,2026-08-29 07:40:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,19039,19331027
T019821,U0133,2026-08-29 10:22:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,15662,19315365
T019822,U0133,2026-08-30 08:08:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,15027,19300338
T019823,U0133,2026-08-30 11:23:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,31044,19269294
T019824,U0133,2026-08-31 13:26:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,116815,19152479
T019825,U0133,2026-09-02 10:18:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,13155,19139324
T019826,U0133,2026-09-02 20:02:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20929,19118395
T019827,U0133,2026-09-03 08:27:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,797021,18321374
T019828,U0133,2026-09-03 12:15:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,29328,18292046
T019829,U0133,2026-09-04 08:16:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,16330,18275716
T019830,U0133,2026-09-05 13:41:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,26333,18249383
T019831,U0133,2026-09-06 07:33:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18330,18231053
T019832,U0133,2026-09-08 12:23:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,33033,18198020
T019833,U0133,2026-09-08 13:36:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,15493,18182527
T019834,U0133,2026-09-09 06:45:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17996,18164531
T019835,U0133,2026-09-10 09:09:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,13168,18151363
T019836,U0133,2026-09-10 19:28:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,90155,18061208
T019838,U0133,2026-09-14 08:58:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,16541,18044667
T019837,U0133,2026-09-14 13:24:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,30538,18014129
T019839,U0133,2026-09-15 16:42:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,59886,17954243
T019840,U0133,2026-09-17 11:40:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,26838,17927405
T019841,U0133,2026-09-17 13:54:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18459,17908946
T019842,U0133,2026-09-18 11:41:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,35525,17873421
T019843,U0133,2026-09-19 13:23:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,30509,17842912
T019844,U0133,2026-09-19 17:55:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,15509,17827403
T019845,U0133,2026-09-20 09:10:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,16986,17810417
T019846,U0133,2026-09-21 19:17:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17120,17793297
T019847,U0133,2026-09-22 12:41:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,28677,17764620
T019848,U0133,2026-09-23 06:02:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,16053,17748567
T019849,U0133,2026-09-24 13:49:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,32061,17716506
T019850,U0133,2026-09-24 14:09:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,15826,17700680
T019854,U0133,2026-09-25 07:38:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,19081,17681599
T019851,U0133,2026-09-25 08:15:00,masuk,Gaji,,,Transfer,BNI,9000000,26681599
T019855,U0133,2026-09-25 18:07:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19090,26662509
T019852,U0133,2026-09-25 18:53:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,1699614,24962895
T019857,U0133,2026-09-26 06:44:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18282,24944613
T019856,U0133,2026-09-26 13:22:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,28610,24916003
T019853,U0133,2026-09-26 20:52:00,keluar,Investasi,,,Transfer,BNI,661165,24254838
T019858,U0133,2026-09-27 12:42:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,32351,24222487
T019861,U0134,2026-07-01 10:01:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24591,10222866
T019859,U0134,2026-07-01 10:24:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,29240,10193626
T019860,U0134,2026-07-01 14:47:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,44078,10149548
T019862,U0134,2026-07-02 08:31:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,23051,10126497
T019863,U0134,2026-07-02 10:21:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,25576,10100921
T019864,U0134,2026-07-02 21:48:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,134632,9966289
T019867,U0134,2026-07-03 08:05:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,25688,9940601
T019865,U0134,2026-07-03 08:40:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,363308,9577293
T019866,U0134,2026-07-03 08:40:00,keluar,Cicilan,,Cicilan,Autodebet,Merchant,330180,9247113
T019868,U0134,2026-07-04 11:09:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,34050,9213063
T019869,U0134,2026-07-04 14:24:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,77495,9135568
T019870,U0134,2026-07-05 15:43:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,30172,9105396
T019871,U0134,2026-07-06 11:10:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,36360,9069036
T019872,U0134,2026-07-07 17:55:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,29230,9039806
T019873,U0134,2026-07-08 09:38:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,20142,9019664
T019874,U0134,2026-07-08 18:37:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,29915,8989749
T019875,U0134,2026-07-08 20:58:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,147154,8842595
T019876,U0134,2026-07-09 09:20:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,21714,8820881
T019877,U0134,2026-07-09 12:38:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,44069,8776812
T019878,U0134,2026-07-10 09:15:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,29069,8747743
T019879,U0134,2026-07-11 09:31:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,28252,8719491
T019880,U0134,2026-07-11 16:08:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,81104,8638387
T019881,U0134,2026-07-12 07:47:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,27593,8610794
T019882,U0134,2026-07-12 12:19:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,30758,8580036
T019883,U0134,2026-07-13 22:44:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,92379,8487657
T019884,U0134,2026-07-14 14:21:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,32310,8455347
T019885,U0134,2026-07-15 09:50:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,25997,8429350
T019886,U0134,2026-07-15 13:04:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,44151,8385199
T019887,U0134,2026-07-15 17:09:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22643,8362556
T019888,U0134,2026-07-17 09:45:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,27249,8335307
T019889,U0134,2026-07-18 16:14:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,83486,8251821
T019890,U0134,2026-07-19 08:52:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,20605,8231216
T019891,U0134,2026-07-19 12:26:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,33596,8197620
T019892,U0134,2026-07-19 18:13:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,119806,8077814
T019893,U0134,2026-07-20 11:49:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,35652,8042162
T019894,U0134,2026-07-21 18:16:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,88375,7953787
T019895,U0134,2026-07-23 10:13:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,32251,7921536
T019896,U0134,2026-07-23 23:10:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,162169,7759367
T019897,U0134,2026-07-24 08:34:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,22989,7736378
T019898,U0134,2026-07-24 21:47:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,29161,7707217
T019899,U0134,2026-07-25 09:15:00,masuk,Gaji,,,Transfer,BNI,7000000,14707217
T019903,U0134,2026-07-26 14:08:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,86662,14620555
T019900,U0134,2026-07-26 17:06:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,2791476,11829079
T019902,U0134,2026-07-26 20:23:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,30696,11798383
T019904,U0134,2026-07-27 13:01:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,77915,11720468
T019905,U0134,2026-07-27 15:12:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,130839,11589629
T019901,U0134,2026-07-27 20:51:00,keluar,Investasi,,,Transfer,BNI,626944,10962685
T019906,U0134,2026-07-28 07:47:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,24581,10938104
T019907,U0134,2026-07-28 15:21:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,28205,10909899
T019909,U0134,2026-07-29 09:11:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,30341,10879558
T019908,U0134,2026-07-29 10:28:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,21279,10858279
T019910,U0134,2026-07-30 10:02:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,19824,10838455
T019913,U0134,2026-07-30 10:32:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,125037,10713418
T019911,U0134,2026-07-30 14:29:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,31234,10682184
T019912,U0134,2026-07-30 16:49:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,31424,10650760
T019914,U0134,2026-08-01 14:48:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,44583,10606177
T019916,U0134,2026-08-02 12:49:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,28198,10577979
T019915,U0134,2026-08-02 13:31:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,32696,10545283
T019917,U0134,2026-08-02 13:40:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,136886,10408397
T019918,U0134,2026-08-03 07:05:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,368229,10040168
T019919,U0134,2026-08-03 07:05:00,keluar,Cicilan,,Cicilan,Autodebet,Merchant,330180,9709988
T019920,U0134,2026-08-03 07:24:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,27200,9682788
T019921,U0134,2026-08-03 15:18:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24971,9657817
T019924,U0134,2026-08-04 07:02:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24188,9633629
T019922,U0134,2026-08-04 07:14:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,21339,9612290
T019923,U0134,2026-08-04 13:04:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,34627,9577663
T019925,U0134,2026-08-05 07:08:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,25230,9552433
T019926,U0134,2026-08-06 11:25:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,44613,9507820
T019927,U0134,2026-08-07 09:20:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,28254,9479566
T019928,U0134,2026-08-09 10:11:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,27647,9451919
T019929,U0134,2026-08-10 14:15:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,31042,9420877
T019930,U0134,2026-08-11 11:37:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,42600,9378277
T019932,U0134,2026-08-11 14:43:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,83547,9294730
T019931,U0134,2026-08-11 17:00:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22368,9272362
T019933,U0134,2026-08-12 12:27:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,27497,9244865
T019934,U0134,2026-08-13 12:22:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,37582,9207283
T019935,U0134,2026-08-14 12:33:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,31976,9175307
T019936,U0134,2026-08-14 22:00:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,76607,9098700
T019938,U0134,2026-08-16 11:24:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,32397,9066303
T019937,U0134,2026-08-16 11:27:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,40524,9025779
T019939,U0134,2026-08-17 15:14:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,97151,8928628
T019940,U0134,2026-08-18 12:30:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,31935,8896693
T019941,U0134,2026-08-18 23:54:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,131844,8764849
T019942,U0134,2026-08-19 09:30:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,29356,8735493
T019943,U0134,2026-08-19 14:49:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,40486,8695007
T019944,U0134,2026-08-21 10:30:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,27168,8667839
T019945,U0134,2026-08-21 13:27:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,45608,8622231
T019946,U0134,2026-08-22 16:17:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,32859,8589372
T019947,U0134,2026-08-23 09:44:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,24357,8565015
T019949,U0134,2026-08-23 13:30:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,29601,8535414
T019948,U0134,2026-08-23 14:20:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,38499,8496915
T019950,U0134,2026-08-24 21:41:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,27545,8469370
T019951,U0134,2026-08-25 08:03:00,masuk,Gaji,,,Transfer,BNI,7000000,15469370
T019952,U0134,2026-08-26 09:06:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,2791476,12677894
T019954,U0134,2026-08-27 13:36:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,42274,12635620
T019953,U0134,2026-08-27 20:10:00,keluar,Investasi,,,Transfer,BNI,626944,12008676
T019956,U0134,2026-08-28 10:27:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,133163,11875513
T019955,U0134,2026-08-28 11:43:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,33582,11841931
T019957,U0134,2026-08-29 21:38:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,96107,11745824
T019958,U0134,2026-08-31 10:28:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,21960,11723864
T019959,U0134,2026-08-31 11:59:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,39094,11684770
T019960,U0134,2026-08-31 15:47:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,86442,11598328
T019961,U0134,2026-09-01 11:43:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,34459,11563869
T019963,U0134,2026-09-02 09:15:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,30835,11533034
T019962,U0134,2026-09-02 13:56:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,36334,11496700
T019964,U0134,2026-09-03 06:04:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,365079,11131621
T019965,U0134,2026-09-03 06:04:00,keluar,Cicilan,,Cicilan,Autodebet,Merchant,330180,10801441
T019966,U0134,2026-09-03 11:57:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,41244,10760197
T019967,U0134,2026-09-03 17:03:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,26026,10734171
T019969,U0134,2026-09-04 09:53:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,29336,10704835
T019968,U0134,2026-09-04 14:35:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,33088,10671747
T019970,U0134,2026-09-05 12:12:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,32465,10639282
T019971,U0134,2026-09-05 15:36:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,31689,10607593
T019972,U0134,2026-09-06 08:34:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,28722,10578871
T019973,U0134,2026-09-07 14:22:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,39264,10539607
T019974,U0134,2026-09-08 09:00:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,21648,10517959
T019975,U0134,2026-09-08 11:14:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,31890,10486069
T019976,U0134,2026-09-09 13:59:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,29609,10456460
T019977,U0134,2026-09-11 09:10:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,25817,10430643
T019979,U0134,2026-09-12 06:31:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24967,10405676
T019978,U0134,2026-09-12 11:03:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,36704,10368972
T019980,U0134,2026-09-14 08:44:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,28115,10340857
T019981,U0134,2026-09-14 15:37:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,27857,10313000
T019982,U0134,2026-09-16 21:10:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,29145,10283855
T019983,U0134,2026-09-17 13:18:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,31947,10251908
T019984,U0134,2026-09-18 12:18:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,35540,10216368
T019986,U0134,2026-09-19 11:01:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,25221,10191147
T019985,U0134,2026-09-19 11:43:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,36009,10155138
T019987,U0134,2026-09-21 20:20:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22360,10132778
T019988,U0134,2026-09-22 08:43:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,24366,10108412
T019989,U0134,2026-09-22 09:55:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22594,10085818
T019990,U0134,2026-09-23 19:34:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,70201,10015617
T019991,U0134,2026-09-24 13:00:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,36993,9978624
T019992,U0134,2026-09-24 17:30:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,27929,9950695
T019993,U0134,2026-09-25 08:29:00,masuk,Gaji,,,Transfer,BNI,7000000,16950695
T019996,U0134,2026-09-25 11:03:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,38089,16912606
T019997,U0134,2026-09-25 16:37:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,30771,16881835
T019998,U0134,2026-09-26 11:18:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,37600,16844235
T019994,U0134,2026-09-26 13:10:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,2791476,14052759
T019995,U0134,2026-09-27 09:29:00,keluar,Life Goals,,,Transfer,BNI,626944,13425815
T019999,U0135,2026-07-01 13:17:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,47249,2477796
T020000,U0135,2026-07-02 08:30:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,22332,2455464
T020001,U0135,2026-07-02 13:19:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23466,2431998
T020002,U0135,2026-07-03 06:59:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,380423,2051575
T020003,U0135,2026-07-03 06:59:00,keluar,Cicilan,,Cicilan,Autodebet,Merchant,371789,1679786
T020004,U0135,2026-07-03 14:47:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,47670,1632116
T020005,U0135,2026-07-04 08:40:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,23322,1608794
T020006,U0135,2026-07-04 12:29:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,34698,1574096
T020007,U0135,2026-07-04 14:58:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,65698,1508398
T020008,U0135,2026-07-06 07:32:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,25084,1483314
T020009,U0135,2026-07-07 07:17:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,25788,1457526
T020010,U0135,2026-07-07 14:15:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,35537,1421989
T020011,U0135,2026-07-08 10:10:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,19230,1402759
T020012,U0135,2026-07-08 16:22:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,73615,1329144
T020013,U0135,2026-07-09 21:34:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,79121,1250023
T020015,U0135,2026-07-10 10:02:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17409,1232614
T020014,U0135,2026-07-10 11:43:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,45039,1187575
T020016,U0135,2026-07-11 12:55:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,35874,1151701
T020017,U0135,2026-07-12 14:01:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,46857,1104844
T020018,U0135,2026-07-13 10:46:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,24544,1080300
T020019,U0135,2026-07-13 12:10:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,38082,1042218
T020020,U0135,2026-07-13 22:49:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,71092,971126
T020021,U0135,2026-07-14 10:07:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,24936,946190
T020023,U0135,2026-07-14 10:37:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,16938,929252
T020022,U0135,2026-07-14 11:56:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,41144,888108
T020024,U0135,2026-07-15 14:08:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,34026,854082
T020025,U0135,2026-07-16 08:03:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,22856,831226
T020026,U0135,2026-07-17 11:21:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,42945,788281
T020027,U0135,2026-07-18 08:06:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,22681,765600
T020028,U0135,2026-07-18 13:02:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,40485,725115
T020029,U0135,2026-07-18 21:35:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,83483,641632
T020030,U0135,2026-07-19 07:05:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,23464,618168
T020031,U0135,2026-07-19 14:34:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,42606,575562
T020032,U0135,2026-07-20 08:06:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,22594,552968
T020034,U0135,2026-07-20 10:02:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20585,532383
T020033,U0135,2026-07-20 12:22:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,36582,495801
T020035,U0135,2026-07-21 07:07:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,23002,472799
T020036,U0135,2026-07-22 07:53:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,21199,451600
